Date,Open,High,Low,Close
"Nov 12, 2022","17,036.88","17,066.68","16,651.78","16,799.19"
"Nov 11, 2022","17,583.25","17,650.94","16,543.48","17,034.29"
"Nov 10, 2022","15,883.16","18,054.31","15,834.02","17,586.77"
"Nov 9, 2022","18,543.76","18,590.46","15,682.69","15,880.78"
"Nov 8, 2022","20,600.67","20,664.61","17,603.54","18,541.27"
"Nov 7, 2022","20,924.62","21,053.25","20,489.97","20,602.82"
"Nov 6, 2022","21,285.06","21,345.38","20,920.19","20,926.49"
"Nov 5, 2022","21,144.83","21,446.89","21,097.63","21,282.69"
"Nov 4, 2022","20,208.77","21,209.56","20,188.02","21,147.23"
"Nov 3, 2022","20,162.69","20,382.10","20,086.24","20,209.99"
"Nov 2, 2022","20,482.96","20,742.81","20,087.13","20,159.50"
"Nov 1, 2022","20,494.90","20,647.29","20,359.85","20,485.27"
"Oct 31, 2022","20,633.70","20,795.32","20,287.46","20,495.77"
"Oct 30, 2022","20,817.98","20,917.01","20,547.46","20,635.60"
"Oct 29, 2022","20,595.10","20,988.39","20,566.48","20,818.48"
"Oct 28, 2022","20,287.96","20,724.98","20,086.07","20,595.35"
"Oct 27, 2022","20,772.80","20,854.04","20,255.37","20,285.84"
"Oct 26, 2022","20,092.24","20,938.13","20,076.12","20,770.44"
"Oct 25, 2022","19,344.96","20,348.41","19,261.45","20,095.86"
"Oct 24, 2022","19,567.77","19,589.13","19,206.32","19,345.57"
"Oct 23, 2022","19,207.73","19,646.65","19,124.20","19,567.01"
"Oct 22, 2022","19,172.38","19,248.07","19,132.24","19,208.19"
"Oct 21, 2022","19,053.20","19,237.38","18,770.97","19,172.47"
"Oct 20, 2022","19,138.09","19,315.20","18,971.46","19,053.74"
"Oct 19, 2022","19,335.03","19,348.42","19,127.69","19,139.54"
"Oct 18, 2022","19,550.47","19,666.99","19,144.77","19,334.42"
"Oct 17, 2022","19,268.56","19,635.80","19,173.33","19,550.76"
"Oct 16, 2022","19,068.91","19,389.60","19,068.91","19,268.09"
"Oct 15, 2022","19,185.44","19,212.54","19,019.25","19,067.63"
"Oct 14, 2022","19,382.53","19,889.15","19,115.41","19,185.66"
"Oct 13, 2022","19,156.97","19,453.33","18,319.82","19,382.90"
"Oct 12, 2022","19,052.65","19,203.20","19,029.76","19,157.45"
"Oct 11, 2022","19,139.00","19,241.96","18,925.60","19,051.42"
"Oct 10, 2022","19,446.42","19,515.47","19,102.98","19,141.48"
"Oct 9, 2022","19,417.48","19,542.54","19,349.26","19,446.43"
"Oct 8, 2022","19,546.33","19,601.70","19,299.41","19,416.57"
"Oct 7, 2022","19,957.56","20,041.09","19,395.79","19,546.85"
"Oct 6, 2022","20,161.04","20,408.39","19,900.09","19,955.44"
"Oct 5, 2022","20,335.90","20,343.75","19,801.80","20,160.72"
"Oct 4, 2022","19,623.58","20,380.34","19,523.84","20,336.84"
"Oct 3, 2022","19,044.07","19,653.54","19,025.23","19,623.58"
"Oct 2, 2022","19,311.85","19,370.31","18,970.62","19,044.11"
"Oct 1, 2022","19,431.11","19,471.15","19,231.08","19,312.10"
"Sep 30, 2022","19,573.43","20,109.85","19,265.66","19,431.79"
"Sep 29, 2022","19,427.78","19,589.27","18,924.35","19,573.05"
"Sep 28, 2022","19,104.62","19,688.34","18,553.30","19,426.72"
"Sep 27, 2022","19,221.84","20,338.46","18,915.67","19,110.55"
"Sep 26, 2022","18,803.90","19,274.87","18,721.29","19,222.67"
"Sep 25, 2022","18,936.31","19,134.73","18,696.47","18,802.10"
"Sep 24, 2022","19,296.99","19,310.20","18,861.97","18,937.01"
"Sep 23, 2022","19,412.40","19,464.67","18,617.55","19,297.64"
"Sep 22, 2022","18,534.65","19,456.91","18,415.59","19,413.55"
"Sep 21, 2022","18,891.28","19,674.63","18,290.31","18,547.40"
"Sep 20, 2022","19,545.59","19,602.46","18,813.46","18,890.79"
"Sep 19, 2022","19,418.57","19,639.48","18,390.32","19,544.13"
"Sep 18, 2022","20,127.23","20,127.23","19,387.49","19,419.51"
"Sep 17, 2022","19,777.03","20,162.53","19,777.03","20,127.58"
"Sep 16, 2022","19,704.01","19,870.63","19,400.08","19,772.58"
"Sep 15, 2022","20,242.29","20,318.17","19,636.73","19,701.21"
"Sep 14, 2022","20,184.55","20,467.20","19,793.40","20,241.09"
"Sep 13, 2022","22,371.48","22,673.82","20,062.67","20,296.71"
"Sep 12, 2022","21,770.15","22,439.18","21,603.90","22,370.45"
"Sep 11, 2022","21,678.54","21,770.55","21,406.95","21,769.26"
"Sep 10, 2022","21,376.91","21,760.28","21,168.72","21,680.54"
"Sep 9, 2022","19,328.14","21,439.41","19,310.96","21,381.15"
"Sep 8, 2022","19,289.94","19,417.35","19,076.71","19,329.83"
"Sep 7, 2022","18,837.68","19,427.17","18,644.47","19,290.32"
"Sep 6, 2022","19,817.72","20,155.27","18,800.17","18,837.67"
"Sep 5, 2022","19,988.79","20,031.16","19,673.05","19,812.37"
"Sep 4, 2022","19,832.47","19,999.69","19,636.82","19,986.71"
"Sep 3, 2022","19,969.72","20,037.01","19,698.36","19,832.09"
"Sep 2, 2022","20,126.07","20,401.57","19,814.77","19,969.77"
"Sep 1, 2022","20,050.50","20,198.39","19,653.97","20,127.14"
"Aug 31, 2022","19,799.58","20,420.99","19,799.58","20,049.76"
"Aug 30, 2022","20,298.61","20,542.64","19,617.64","19,796.81"
"Aug 29, 2022","19,615.15","20,357.46","19,600.79","20,297.99"
"Aug 28, 2022","20,041.04","20,139.05","19,616.81","19,616.81"
"Aug 27, 2022","20,262.48","20,340.78","19,890.52","20,041.74"
"Aug 26, 2022","21,596.09","21,804.91","20,199.48","20,260.02"
"Aug 25, 2022","21,395.46","21,789.64","21,362.44","21,600.90"
"Aug 24, 2022","21,526.46","21,783.08","21,195.01","21,395.02"
"Aug 23, 2022","21,401.04","21,646.20","20,955.14","21,528.09"
"Aug 22, 2022","21,531.46","21,531.46","20,939.18","21,398.91"
"Aug 21, 2022","21,160.39","21,668.85","21,103.20","21,534.12"
"Aug 20, 2022","20,872.84","21,350.81","20,856.73","21,166.06"
"Aug 19, 2022","23,213.31","23,213.31","20,868.85","20,877.55"
"Aug 18, 2022","23,341.04","23,563.83","23,177.60","23,212.74"
"Aug 17, 2022","23,881.32","24,407.06","23,243.35","23,336.00"
"Aug 16, 2022","24,126.14","24,228.42","23,733.50","23,883.29"
"Aug 15, 2022","24,318.32","25,135.59","23,839.78","24,136.97"
"Aug 14, 2022","24,429.06","24,974.91","24,206.26","24,319.33"
"Aug 13, 2022","24,402.19","24,860.05","24,346.12","24,424.07"
"Aug 12, 2022","23,957.20","24,412.57","23,657.27","24,402.82"
"Aug 11, 2022","23,948.35","24,822.63","23,901.00","23,957.53"
"Aug 10, 2022","23,162.90","24,127.41","22,771.52","23,947.64"
"Aug 9, 2022","23,811.48","23,898.62","22,982.00","23,164.32"
"Aug 8, 2022","23,179.53","24,203.69","23,176.55","23,809.49"
"Aug 7, 2022","22,963.51","23,359.01","22,894.56","23,175.89"
"Aug 6, 2022","23,291.42","23,326.56","22,961.28","22,961.28"
"Aug 5, 2022","22,626.83","23,422.83","22,612.18","23,289.31"
"Aug 4, 2022","22,848.21","23,198.01","22,485.70","22,630.96"
"Aug 3, 2022","22,981.30","23,578.65","22,747.84","22,846.51"
"Aug 2, 2022","23,308.43","23,415.04","22,710.08","22,978.12"
"Aug 1, 2022","23,336.72","23,464.79","22,890.80","23,314.20"
"Jul 31, 2022","23,652.07","24,121.64","23,275.70","23,336.90"
"Jul 30, 2022","23,796.82","24,572.58","23,580.51","23,656.21"
"Jul 29, 2022","23,845.21","24,294.79","23,481.17","23,804.63"
"Jul 28, 2022","22,933.64","24,110.47","22,722.27","23,843.89"
"Jul 27, 2022","21,244.17","22,986.53","21,070.81","22,930.55"
"Jul 26, 2022","21,361.12","21,361.12","20,776.82","21,239.75"
"Jul 25, 2022","22,607.16","22,649.12","21,361.64","21,361.70"
"Jul 24, 2022","22,465.51","22,974.00","22,306.84","22,609.16"
"Jul 23, 2022","22,706.98","22,977.21","22,002.91","22,465.48"
"Jul 22, 2022","23,163.75","23,671.93","22,603.42","22,714.98"
"Jul 21, 2022","23,233.20","23,388.32","22,431.15","23,164.63"
"Jul 20, 2022","23,393.19","24,196.82","23,009.95","23,231.73"
"Jul 19, 2022","22,467.85","23,666.96","21,683.41","23,389.43"
"Jul 18, 2022","20,781.91","22,633.03","20,781.91","22,485.69"
"Jul 17, 2022","21,195.04","21,600.64","20,778.18","20,779.34"
"Jul 16, 2022","20,834.10","21,514.40","20,518.90","21,190.32"
"Jul 15, 2022","20,573.16","21,138.24","20,397.00","20,836.33"
"Jul 14, 2022","20,211.47","20,789.89","19,689.26","20,569.92"
"Jul 13, 2022","19,325.97","20,223.05","18,999.95","20,212.07"
"Jul 12, 2022","19,970.47","20,043.45","19,308.53","19,323.91"
"Jul 11, 2022","20,856.35","20,856.35","19,924.54","19,970.56"
"Jul 10, 2022","21,591.08","21,591.08","20,727.12","20,860.45"
"Jul 9, 2022","21,716.83","21,877.14","21,445.96","21,592.21"
"Jul 8, 2022","21,637.15","22,314.94","21,257.45","21,731.12"
"Jul 7, 2022","20,547.81","21,771.82","20,296.10","21,637.59"
"Jul 6, 2022","20,194.62","20,595.53","19,823.51","20,548.25"
"Jul 5, 2022","20,225.35","20,635.47","19,341.23","20,190.12"
"Jul 4, 2022","19,297.31","20,258.75","19,063.07","20,231.26"
"Jul 3, 2022","19,242.10","19,558.27","18,966.95","19,297.08"
"Jul 2, 2022","19,274.84","19,371.75","19,027.08","19,242.26"
"Jul 1, 2022","19,820.47","20,632.67","19,073.71","19,269.37"
"Jun 30, 2022","20,108.31","20,141.16","18,729.66","19,784.73"
"Jun 29, 2022","20,281.17","20,364.16","19,937.79","20,104.02"
"Jun 28, 2022","20,731.54","21,164.42","20,228.81","20,280.63"
"Jun 27, 2022","21,028.24","21,478.09","20,620.20","20,735.48"
"Jun 26, 2022","21,496.49","21,783.72","21,016.27","21,027.29"
"Jun 25, 2022","21,233.61","21,520.91","20,964.59","21,502.34"
"Jun 24, 2022","21,084.65","21,472.92","20,777.51","21,231.66"
"Jun 23, 2022","19,986.61","21,135.76","19,950.12","21,085.88"
"Jun 22, 2022","20,719.41","20,835.75","19,848.08","19,987.03"
"Jun 21, 2022","20,594.29","21,620.63","20,415.06","20,710.60"
"Jun 20, 2022","20,553.37","20,913.32","19,689.17","20,599.54"
"Jun 19, 2022","19,010.90","20,683.82","18,067.15","20,553.27"
"Jun 18, 2022","20,473.43","20,736.04","17,708.62","19,017.64"
"Jun 17, 2022","20,385.72","21,243.31","20,326.52","20,471.48"
"Jun 16, 2022","22,576.30","22,868.92","20,265.23","20,381.65"
"Jun 15, 2022","22,196.73","22,642.67","20,178.38","22,572.84"
"Jun 14, 2022","22,487.99","23,018.95","20,950.82","22,206.79"
"Jun 13, 2022","26,737.58","26,795.59","22,141.26","22,487.39"
"Jun 12, 2022","28,373.51","28,502.69","26,762.65","26,762.65"
"Jun 11, 2022","29,084.67","29,401.92","28,236.21","28,360.81"
"Jun 10, 2022","30,110.33","30,245.81","28,978.15","29,083.80"
"Jun 9, 2022","30,215.28","30,609.31","30,020.27","30,112.00"
"Jun 8, 2022","31,151.48","31,253.69","29,944.40","30,214.36"
"Jun 7, 2022","31,371.74","31,489.68","29,311.68","31,155.48"
"Jun 6, 2022","29,910.28","31,693.29","29,894.19","31,370.67"
"Jun 5, 2022","29,835.12","30,117.74","29,574.45","29,906.66"
"Jun 4, 2022","29,706.14","29,930.56","29,500.01","29,832.91"
"Jun 3, 2022","30,467.81","30,633.04","29,375.69","29,704.39"
"Jun 2, 2022","29,794.89","30,604.73","29,652.71","30,467.49"
"Jun 1, 2022","31,792.55","31,957.29","29,501.59","29,799.08"
"May 31, 2022","31,723.87","32,249.86","31,286.15","31,792.31"
"May 30, 2022","29,443.37","31,949.63","29,303.57","31,726.39"
"May 29, 2022","29,019.87","29,498.01","28,841.11","29,445.96"
"May 28, 2022","28,622.63","28,814.90","28,554.57","28,814.90"
"May 27, 2022","29,251.14","29,346.94","28,326.61","28,627.57"
"May 26, 2022","29,564.78","29,834.16","28,261.91","29,267.22"
"May 25, 2022","29,653.13","30,157.79","29,384.95","29,562.36"
"May 24, 2022","29,101.13","29,774.36","28,786.59","29,655.59"
"May 23, 2022","30,309.40","30,590.59","28,975.56","29,098.91"
"May 22, 2022","29,432.47","30,425.86","29,275.18","30,323.72"
"May 21, 2022","29,199.86","29,588.87","29,027.39","29,432.23"
"May 20, 2022","30,311.12","30,664.98","28,793.61","29,200.74"
"May 19, 2022","28,720.36","30,430.75","28,708.96","30,314.33"
"May 18, 2022","30,424.48","30,618.72","28,720.27","28,720.27"
"May 17, 2022","29,862.41","30,694.49","29,570.30","30,425.86"
"May 16, 2022","31,304.38","31,305.34","29,251.88","29,862.92"
"May 15, 2022","30,098.59","31,308.19","29,527.74","31,305.11"
"May 14, 2022","29,285.64","30,192.80","28,702.91","30,101.27"
"May 13, 2022","29,030.91","30,924.80","28,782.33","29,283.10"
"May 12, 2022","28,936.73","30,032.44","26,350.49","29,047.75"
"May 11, 2022","31,016.18","32,013.40","28,170.41","28,936.36"
"May 10, 2022","30,273.65","32,596.31","29,944.80","31,022.91"
"May 9, 2022","34,060.02","34,222.07","30,296.95","30,296.95"
"May 8, 2022","35,502.94","35,502.94","33,878.96","34,059.27"
"May 7, 2022","36,042.50","36,129.93","34,940.82","35,501.95"
"May 6, 2022","36,573.18","36,624.36","35,482.13","36,040.92"
"May 5, 2022","39,695.75","39,789.28","35,856.52","36,575.14"
"May 4, 2022","37,748.01","39,902.95","37,732.06","39,698.37"
"May 3, 2022","38,528.11","38,630.00","37,585.62","37,750.45"
"May 2, 2022","38,472.19","39,074.97","38,156.56","38,529.33"
"May 1, 2022","37,713.27","38,627.86","37,585.79","38,469.09"
"Apr 30, 2022","38,605.86","38,771.21","37,697.94","37,714.88"
"Apr 29, 2022","39,768.62","39,887.27","38,235.54","38,609.82"
"Apr 28, 2022","39,241.43","40,269.46","38,941.42","39,773.83"
"Apr 27, 2022","38,120.30","39,397.92","37,997.31","39,241.12"
"Apr 26, 2022","40,448.42","40,713.89","37,884.98","38,117.46"
"Apr 25, 2022","39,472.61","40,491.75","38,338.38","40,458.31"
"Apr 24, 2022","39,478.38","39,845.93","39,233.54","39,469.29"
"Apr 23, 2022","39,738.72","39,935.86","39,352.20","39,486.73"
"Apr 22, 2022","40,525.86","40,777.76","39,315.42","39,740.32"
"Apr 21, 2022","41,371.52","42,893.58","40,063.83","40,527.36"
"Apr 20, 2022","41,501.75","42,126.30","40,961.10","41,374.38"
"Apr 19, 2022","40,828.18","41,672.96","40,618.63","41,502.75"
"Apr 18, 2022","39,721.20","40,986.32","38,696.19","40,826.21"
"Apr 17, 2022","40,417.78","40,570.73","39,620.89","39,716.95"
"Apr 16, 2022","40,552.32","40,633.68","40,078.43","40,424.48"
"Apr 15, 2022","39,939.40","40,617.72","39,866.83","40,553.46"
"Apr 14, 2022","41,160.22","41,451.48","39,695.75","39,935.52"
"Apr 13, 2022","40,123.57","41,430.05","39,712.75","41,166.73"
"Apr 12, 2022","39,533.71","40,617.59","39,388.33","40,127.18"
"Apr 11, 2022","42,201.04","42,424.59","39,373.06","39,521.90"
"Apr 10, 2022","42,781.09","43,376.38","42,021.21","42,207.67"
"Apr 9, 2022","42,282.08","42,786.82","42,183.25","42,782.14"
"Apr 8, 2022","43,505.14","43,903.02","42,183.29","42,287.66"
"Apr 7, 2022","43,207.50","43,860.70","42,899.91","43,503.85"
"Apr 6, 2022","45,544.36","45,544.36","43,193.95","43,206.74"
"Apr 5, 2022","46,624.51","47,106.14","45,544.81","45,555.99"
"Apr 4, 2022","46,445.27","46,791.09","45,235.82","46,622.68"
"Apr 3, 2022","45,859.13","47,313.48","45,634.11","46,453.57"
"Apr 2, 2022","46,285.50","47,028.28","45,782.51","45,868.95"
"Apr 1, 2022","45,554.16","46,616.24","44,403.14","46,281.64"
"Mar 31, 2022","47,062.15","47,512.03","45,390.54","45,538.68"
"Mar 30, 2022","47,456.90","47,655.15","46,746.21","47,062.66"
"Mar 29, 2022","47,100.44","48,022.29","47,100.44","47,465.73"
"Mar 28, 2022","46,821.85","48,086.84","46,690.20","47,128.00"
"Mar 27, 2022","44,505.36","46,827.55","44,437.29","46,820.49"
"Mar 26, 2022","44,349.86","44,736.00","44,166.27","44,500.83"
"Mar 25, 2022","43,964.55","44,999.49","43,706.29","44,348.73"
"Mar 24, 2022","42,886.65","44,131.86","42,726.16","43,960.93"
"Mar 23, 2022","42,364.38","42,893.51","41,877.51","42,892.96"
"Mar 22, 2022","41,074.11","43,124.71","40,948.28","42,358.81"
"Mar 21, 2022","41,246.13","41,454.41","40,668.04","41,078.00"
"Mar 20, 2022","42,191.41","42,241.16","41,004.76","41,247.82"
"Mar 19, 2022","41,794.65","42,316.55","41,602.67","42,190.65"
"Mar 18, 2022","40,944.84","42,195.75","40,302.40","41,801.16"
"Mar 17, 2022","41,140.84","41,287.54","40,662.87","40,951.38"
"Mar 16, 2022","39,335.57","41,465.45","39,022.35","41,143.93"
"Mar 15, 2022","39,664.25","39,794.63","38,310.21","39,338.79"
"Mar 14, 2022","37,846.32","39,742.50","37,680.73","39,666.75"
"Mar 13, 2022","38,884.73","39,209.35","37,728.14","37,849.66"
"Mar 12, 2022","38,794.46","39,308.60","38,772.54","38,904.01"
"Mar 11, 2022","39,439.97","40,081.68","38,347.43","38,794.97"
"Mar 10, 2022","41,974.07","42,004.73","38,832.94","39,437.46"
"Mar 9, 2022","38,742.82","42,465.67","38,706.09","41,982.93"
"Mar 8, 2022","38,059.90","39,304.44","37,957.39","38,737.27"
"Mar 7, 2022","38,429.30","39,430.23","37,260.20","38,062.04"
"Mar 6, 2022","39,404.20","39,640.18","38,211.65","38,419.98"
"Mar 5, 2022","39,148.45","39,566.34","38,777.04","39,400.59"
"Mar 4, 2022","42,458.14","42,479.61","38,805.85","39,137.61"
"Mar 3, 2022","43,925.20","44,021.58","41,914.75","42,451.79"
"Mar 2, 2022","44,357.62","45,077.58","43,432.85","43,924.12"
"Mar 1, 2022","43,194.50","44,793.60","42,952.59","44,354.64"
"Feb 28, 2022","37,706.00","43,760.46","37,518.21","43,193.23"
"Feb 27, 2022","39,098.70","39,778.94","37,268.98","37,709.79"
"Feb 26, 2022","39,213.08","40,005.35","38,702.54","39,105.15"
"Feb 25, 2022","38,333.75","39,630.32","38,111.34","39,214.22"
"Feb 24, 2022","37,278.57","38,968.84","34,459.22","38,332.61"
"Feb 23, 2022","38,285.28","39,122.39","37,201.82","37,296.57"
"Feb 22, 2022","37,068.77","38,359.86","36,488.93","38,286.03"
"Feb 21, 2022","38,423.21","39,394.44","36,950.48","37,075.28"
"Feb 20, 2022","40,118.10","40,119.89","38,112.81","38,431.38"
"Feb 19, 2022","40,026.02","40,418.88","39,713.06","40,122.16"
"Feb 18, 2022","40,552.13","40,929.15","39,637.62","40,030.98"
"Feb 17, 2022","43,937.07","44,132.97","40,249.37","40,538.01"
"Feb 16, 2022","44,578.28","44,578.28","43,456.69","43,961.86"
"Feb 15, 2022","42,586.46","44,667.22","42,491.04","44,575.20"
"Feb 14, 2022","42,157.40","42,775.78","41,681.96","42,586.92"
"Feb 13, 2022","42,236.57","42,693.05","41,950.94","42,197.52"
"Feb 12, 2022","42,412.30","42,992.55","41,852.57","42,244.47"
"Feb 11, 2022","43,571.13","43,810.83","42,114.54","42,407.94"
"Feb 10, 2022","44,347.80","45,661.17","43,402.81","43,565.11"
"Feb 9, 2022","44,096.70","44,727.80","43,232.97","44,338.80"
"Feb 8, 2022","43,854.65","45,293.87","42,807.84","44,118.45"
"Feb 7, 2022","42,406.78","44,401.86","41,748.16","43,840.29"
"Feb 6, 2022","41,441.12","42,500.79","41,244.91","42,412.43"
"Feb 5, 2022","41,501.48","41,847.16","41,038.10","41,441.16"
"Feb 4, 2022","37,149.27","41,527.79","37,093.63","41,500.88"
"Feb 3, 2022","36,944.80","37,154.60","36,375.54","37,154.60"
"Feb 2, 2022","38,743.71","38,834.62","36,832.73","36,952.98"
"Feb 1, 2022","38,481.77","39,115.13","38,113.66","38,743.27"
"Jan 31, 2022","37,920.28","38,647.26","36,733.57","38,483.13"
"Jan 30, 2022","38,151.92","38,266.34","37,437.71","37,917.60"
"Jan 29, 2022","37,780.71","38,576.26","37,406.47","38,138.18"
"Jan 28, 2022","37,128.45","37,952.88","36,211.11","37,784.33"
"Jan 27, 2022","36,841.88","37,148.32","35,629.28","37,138.23"
"Jan 26, 2022","36,950.52","38,825.41","36,374.91","36,852.12"
"Jan 25, 2022","36,654.80","37,444.57","35,779.43","36,954.00"
"Jan 24, 2022","36,275.73","37,247.52","33,184.06","36,654.33"
"Jan 23, 2022","35,047.36","36,433.31","34,784.97","36,276.80"
"Jan 22, 2022","36,471.59","36,688.81","34,349.25","35,030.25"
"Jan 21, 2022","40,699.61","41,060.53","35,791.43","36,457.32"
"Jan 20, 2022","41,744.03","43,413.02","40,672.82","40,680.42"
"Jan 19, 2022","42,374.04","42,478.30","41,242.91","41,744.33"
"Jan 18, 2022","42,250.07","42,534.40","41,392.21","42,375.63"
"Jan 17, 2022","43,118.12","43,179.39","41,680.32","42,250.55"
"Jan 16, 2022","43,172.04","43,436.81","42,691.02","43,113.88"
"Jan 15, 2022","43,101.90","43,724.67","42,669.04","43,177.40"
"Jan 14, 2022","42,598.87","43,346.69","41,982.62","43,099.70"
"Jan 13, 2022","43,946.74","44,278.42","42,447.04","42,591.57"
"Jan 12, 2022","42,742.18","44,135.37","42,528.99","43,949.10"
"Jan 11, 2022","41,819.51","43,001.16","41,407.75","42,735.86"
"Jan 10, 2022","41,910.23","42,199.48","39,796.57","41,821.26"
"Jan 9, 2022","41,734.73","42,663.95","41,338.16","41,911.60"
"Jan 8, 2022","41,561.46","42,228.94","40,672.28","41,733.94"
"Jan 7, 2022","43,153.57","43,153.57","41,077.45","41,557.90"
"Jan 6, 2022","43,565.51","43,748.72","42,645.54","43,160.93"
"Jan 5, 2022","45,899.36","46,929.05","42,798.22","43,569.00"
"Jan 4, 2022","46,458.85","47,406.55","45,752.46","45,897.57"
"Jan 3, 2022","47,343.54","47,510.73","45,835.96","46,458.12"
"Jan 2, 2022","47,680.93","47,881.41","46,856.94","47,345.22"
"Jan 1, 2022","46,311.75","47,827.31","46,288.48","47,686.81"
"Dec 31, 2021","47,169.37","48,472.53","45,819.95","46,306.45"
"Dec 30, 2021","46,490.61","47,879.96","46,060.31","47,178.13"
"Dec 29, 2021","47,623.87","48,119.74","46,201.50","46,444.71"
"Dec 28, 2021","50,679.86","50,679.86","47,414.21","47,588.86"
"Dec 27, 2021","50,802.61","51,956.33","50,499.47","50,640.42"
"Dec 26, 2021","50,428.69","51,196.38","49,623.11","50,809.52"
"Dec 25, 2021","50,854.92","51,176.60","50,236.71","50,429.86"
"Dec 24, 2021","50,806.05","51,814.03","50,514.50","50,822.20"
"Dec 23, 2021","48,626.34","51,332.34","48,065.84","50,784.54"
"Dec 22, 2021","48,937.10","49,544.80","48,450.94","48,628.51"
"Dec 21, 2021","46,886.08","49,300.92","46,698.77","48,936.61"
"Dec 20, 2021","46,707.06","47,401.72","45,579.81","46,880.28"
"Dec 19, 2021","46,853.87","48,089.66","46,502.95","46,707.02"
"Dec 18, 2021","46,219.25","47,313.83","45,598.44","46,848.78"
"Dec 17, 2021","47,653.73","48,004.89","45,618.21","46,202.14"
"Dec 16, 2021","48,900.46","49,425.57","47,529.88","47,665.43"
"Dec 15, 2021","48,379.75","49,473.96","46,671.96","48,896.72"
"Dec 14, 2021","46,709.82","48,431.40","46,424.50","46,612.63"
"Dec 13, 2021","50,114.74","50,205.00","45,894.85","46,737.48"
"Dec 12, 2021","49,354.86","50,724.87","48,725.85","50,098.34"
"Dec 11, 2021","47,264.63","49,458.21","46,942.35","49,362.51"
"Dec 10, 2021","47,642.14","50,015.25","47,023.70","47,243.30"
"Dec 9, 2021","50,450.08","50,797.16","47,358.35","47,672.12"
"Dec 8, 2021","50,667.65","51,171.38","48,765.99","50,504.80"
"Dec 7, 2021","50,581.83","51,934.78","50,175.81","50,700.09"
"Dec 6, 2021","49,413.48","50,929.52","47,281.04","50,582.63"
"Dec 5, 2021","49,201.52","49,768.15","47,857.50","49,368.85"
"Dec 4, 2021","53,727.88","53,904.68","42,874.62","49,200.70"
"Dec 3, 2021","56,509.16","57,482.17","52,496.59","53,598.25"
"Dec 2, 2021","57,217.37","57,349.23","55,895.13","56,477.82"
"Dec 1, 2021","56,907.96","59,041.68","56,553.08","57,229.83"
"Nov 30, 2021","57,830.11","59,113.40","56,057.28","57,005.43"
"Nov 29, 2021","57,291.91","58,872.88","56,792.53","57,806.57"
"Nov 28, 2021","54,813.02","57,393.84","53,576.73","57,248.46"
"Nov 27, 2021","53,736.43","55,329.26","53,668.36","54,815.08"
"Nov 26, 2021","58,960.29","59,183.48","53,569.77","53,569.77"
"Nov 25, 2021","57,165.42","59,367.97","57,146.68","57,274.68"
"Nov 24, 2021","57,565.85","57,803.07","55,964.22","56,280.43"
"Nov 23, 2021","56,304.55","57,875.52","55,632.76","57,569.07"
"Nov 22, 2021","58,706.85","59,266.36","55,679.84","56,289.29"
"Nov 21, 2021","59,730.51","60,004.43","58,618.93","58,730.48"
"Nov 20, 2021","58,115.08","59,859.88","57,469.73","59,697.20"
"Nov 19, 2021","56,896.13","58,351.11","55,705.18","58,119.58"
"Nov 18, 2021","60,360.14","60,948.50","56,550.79","56,942.14"
"Nov 17, 2021","60,139.62","60,823.61","58,515.41","60,368.01"
"Nov 16, 2021","63,721.20","63,721.20","59,016.34","60,161.25"
"Nov 15, 2021","65,521.29","66,281.57","63,548.14","63,557.87"
"Nov 14, 2021","64,455.37","65,495.18","63,647.81","65,466.84"
"Nov 13, 2021","64,158.12","64,915.68","63,303.73","64,469.53"
"Nov 12, 2021","64,863.98","65,460.82","62,333.91","64,155.94"
"Nov 11, 2021","64,978.89","65,579.02","64,180.49","64,949.96"
"Nov 10, 2021","66,953.34","68,789.63","63,208.11","64,995.23"
"Nov 9, 2021","67,549.73","68,530.34","66,382.06","66,971.83"
"Nov 8, 2021","63,344.07","67,673.74","63,344.07","67,566.83"
"Nov 7, 2021","61,554.92","63,326.99","61,432.49","63,326.99"
"Nov 6, 2021","61,068.88","61,590.68","60,163.78","61,527.48"
"Nov 5, 2021","61,460.08","62,541.47","60,844.61","61,125.68"
"Nov 4, 2021","62,941.80","63,123.29","60,799.66","61,452.23"
"Nov 3, 2021","63,254.34","63,516.94","61,184.24","62,970.05"
"Nov 2, 2021","60,963.25","64,242.79","60,673.05","63,226.40"
"Nov 1, 2021","61,320.45","62,419.00","59,695.18","61,004.41"
"Oct 31, 2021","61,850.49","62,406.17","60,074.33","61,318.96"
"Oct 30, 2021","62,239.36","62,330.14","60,918.39","61,888.83"
"Oct 29, 2021","60,624.87","62,927.61","60,329.96","62,227.96"
"Oct 28, 2021","58,470.73","62,128.63","58,206.92","60,622.14"
"Oct 27, 2021","60,352.00","61,435.18","58,208.19","58,482.39"
"Oct 26, 2021","63,032.76","63,229.03","59,991.16","60,363.79"
"Oct 25, 2021","60,893.93","63,729.32","60,691.80","63,039.82"
"Oct 24, 2021","61,368.34","61,505.80","59,643.34","60,930.84"
"Oct 23, 2021","60,694.63","61,743.88","59,826.52","61,393.62"
"Oct 22, 2021","62,237.89","63,715.02","60,122.80","60,692.27"
"Oct 21, 2021","66,002.23","66,600.55","62,117.41","62,210.17"
"Oct 20, 2021","64,284.59","66,930.39","63,610.68","65,992.84"
"Oct 19, 2021","62,043.16","64,434.54","61,622.93","64,261.99"
