Date,Price
2024-08-22 07:07:33,60842.721465040064
2024-08-22 08:18:27,60894.232083015864
2024-08-22 09:03:59,60958.824053964636
2024-08-22 10:17:03,60932.02359297336
2024-08-22 11:06:43,61211.045261694686
2024-08-22 12:00:32,61376.73740019104
2024-08-22 13:08:03,60862.17994470777
2024-08-22 14:01:02,60901.35189172805
2024-08-22 15:11:30,60755.24024762029
2024-08-22 16:00:28,60289.44581145123
2024-08-22 17:03:17,60318.613294064446
2024-08-22 18:15:24,60300.558880810284
2024-08-22 19:04:50,60394.12509145167
2024-08-22 20:03:08,60308.28537322583
2024-08-22 21:19:20,60517.9067058922
2024-08-22 22:16:14,60532.15699045179
2024-08-22 23:19:56,60383.66005871233
2024-08-23 00:19:08,60519.48661932766
2024-08-23 01:11:30,60827.69960219288
2024-08-23 02:14:22,60818.06398338679
2024-08-23 03:09:00,60660.07504007888
2024-08-23 04:00:15,60614.946036560636
2024-08-23 05:12:32,60862.643450316245
2024-08-23 06:18:39,60946.07087640283
2024-08-23 07:26:56,61072.64188640716
2024-08-23 08:15:33,61116.742598936595
2024-08-23 09:20:29,61259.24572953686
2024-08-23 10:01:47,61041.90203746067
2024-08-23 11:04:50,61045.00293514066
2024-08-23 12:15:55,60816.78517998003
2024-08-23 13:06:25,61100.04239140031
2024-08-23 14:02:21,61119.04206361144
2024-08-23 15:14:24,61266.49135181372
2024-08-23 16:17:04,61566.22627047148
2024-08-23 17:22:20,61883.72524061102
2024-08-23 18:02:21,63034.25197975495
2024-08-23 19:13:09,63306.926239253815
2024-08-23 20:17:40,63771.186594942046
2024-08-23 21:06:14,63673.43203996905
2024-08-23 22:22:48,64367.731453455875
2024-08-23 23:16:03,64183.40662601132
2024-08-24 00:10:25,64162.36575527889
2024-08-24 01:19:02,63936.837036734
2024-08-24 02:09:44,63905.614348637326
2024-08-24 03:15:34,64034.758841340714
2024-08-24 04:20:47,63962.84668451357
2024-08-24 05:14:35,63932.554341758856
2024-08-24 06:11:53,63976.29051995182
2024-08-24 07:16:42,64231.201414131196
2024-08-24 08:05:48,64310.62330987425
2024-08-24 09:20:41,64266.71314472571
2024-08-24 10:01:20,64358.60916887261
2024-08-24 11:06:06,64135.95102342594
2024-08-24 12:22:08,64120.87993123906
2024-08-24 13:06:31,64131.99005024106
2024-08-24 14:20:44,64145.82498319456
2024-08-24 15:14:39,64075.42833552749
2024-08-24 16:03:58,64007.333394978436
2024-08-24 17:17:57,64250.14964502494
2024-08-24 18:05:56,64177.82268716298
2024-08-24 19:07:08,64274.542576046464
2024-08-24 20:21:29,64268.82714724803
2024-08-24 21:01:53,64152.90757050182
2024-08-24 22:25:20,63978.09316734037
2024-08-24 23:20:43,63966.96652548775
2024-08-25 00:02:58,64187.06046280384
2024-08-25 01:10:24,64348.38141951863
2024-08-25 02:01:35,64189.237324505426
2024-08-25 03:11:56,64179.32668855927
2024-08-25 04:14:05,64058.06992713776
2024-08-25 05:15:35,64226.14643976747
2024-08-25 06:11:11,64193.39226786866
2024-08-25 07:10:44,63986.98426792576
2024-08-25 08:03:09,63890.019395367206
2024-08-25 09:11:38,63914.83460227322
2024-08-25 10:03:06,63899.35295347262
2024-08-25 11:08:00,63994.01727917139
2024-08-25 12:21:50,63875.82753563255
2024-08-25 13:23:17,63978.71637618148
2024-08-25 14:07:37,64174.04585508156
2024-08-25 15:12:47,64184.878478399085
2024-08-25 16:01:54,64160.99778877754
2024-08-25 17:17:13,64146.798312548526
2024-08-25 18:02:48,64162.22727642108
2024-08-25 19:22:38,64206.79942164749
2024-08-25 20:25:58,64175.52726249115
2024-08-25 21:16:45,64404.26476403028
2024-08-25 22:19:39,64648.01695080237
2024-08-25 23:13:38,64668.10743447946
2024-08-26 00:20:52,64161.86255348353
2024-08-26 01:18:44,64232.150789389576
2024-08-26 02:14:53,63970.52896510488
2024-08-26 03:15:59,64061.22024001037
2024-08-26 04:03:01,64103.0117295644
2024-08-26 05:14:09,64066.217642792566
2024-08-26 06:24:39,63899.92754087854
2024-08-26 07:25:44,63832.970159577926
2024-08-26 08:24:46,63861.89002499945
2024-08-26 09:16:45,63699.15704866862
2024-08-26 10:32:24,63924.41283700123
2024-08-26 11:15:46,63836.73883798777
2024-08-26 12:12:50,63933.82328931946
2024-08-26 13:07:16,63576.318664383034
2024-08-26 14:23:55,63347.36179059262
2024-08-26 15:24:41,63256.05299398837
2024-08-26 16:14:01,63611.32880563979
2024-08-26 17:17:38,63682.379967191926
2024-08-26 18:24:08,63301.11051602876
2024-08-26 19:15:34,63519.18096059275
2024-08-26 20:03:43,63295.24366746738
2024-08-26 21:02:04,63413.572298013576
2024-08-26 22:01:10,63181.365739458604
2024-08-26 23:24:09,63119.02250734977
2024-08-27 00:14:06,62895.08768907413
2024-08-27 01:00:20,62772.132112030995
2024-08-27 02:20:33,63182.52894576545
2024-08-27 03:00:52,62964.425406138565
2024-08-27 04:11:09,62952.1483185441
2024-08-27 05:17:46,63094.222435720454
2024-08-27 06:16:12,63094.93332246692
2024-08-27 07:07:13,62820.70066831279
2024-08-27 08:09:13,62963.725937114476
2024-08-27 09:25:31,62938.23472187073
2024-08-27 10:00:27,62636.72904660048
2024-08-27 11:01:25,62342.351028152814
2024-08-27 12:16:12,62414.3028097667
2024-08-27 13:19:50,62345.68316193942
2024-08-27 14:11:57,61997.40460142618
2024-08-27 15:31:47,61706.881850262966
2024-08-27 16:09:31,61634.397442733774
2024-08-27 17:21:01,61590.456694191744
2024-08-27 18:23:54,62122.99726349206
2024-08-27 19:23:21,62055.9385443653
2024-08-27 20:14:57,61976.35043057527
2024-08-27 21:13:06,61880.77743116783
2024-08-27 22:19:39,58059.84861092541
2024-08-27 23:20:45,59199.34377628683
2024-08-28 00:21:21,59327.70016611258
2024-08-28 01:23:04,59068.14960627904
2024-08-28 02:09:52,59350.03164630776
2024-08-28 03:09:39,59393.97272044696
2024-08-28 04:14:49,59540.15462779536
2024-08-28 05:15:40,59314.30659526362
2024-08-28 06:08:40,59311.718191981694
2024-08-28 07:20:34,59133.2959120745
2024-08-28 08:20:58,58855.44458712857
2024-08-28 09:23:35,59249.55718246931
2024-08-28 10:00:33,59962.807975995434
2024-08-28 11:23:32,60036.74366489448
2024-08-28 12:26:03,59975.089209228616
2024-08-28 13:11:12,59911.80578953989
2024-08-28 14:21:45,59834.19240912646
2024-08-28 15:06:14,59279.720383328626
2024-08-28 16:15:20,58647.12822514628
2024-08-28 17:21:35,59051.92884979606
2024-08-28 18:26:20,59130.399820034385
2024-08-28 19:01:39,59474.803468164886
2024-08-28 20:12:36,59005.65986453745
2024-08-28 21:10:22,59189.98525990052
2024-08-28 22:25:39,58976.77731506606
2024-08-28 23:19:26,59097.842954811764
2024-08-29 00:22:49,59143.100335965435
2024-08-29 01:19:53,59174.92838635156
2024-08-29 02:17:54,59157.83586486874
2024-08-29 03:05:32,59157.24129661261
2024-08-29 04:28:02,59201.98149280982
2024-08-29 05:09:38,59151.2373090962
2024-08-29 06:13:30,59464.74566237593
2024-08-29 07:27:15,59574.06034602497
2024-08-29 08:08:48,59580.89149448093
2024-08-29 09:25:58,59683.51658964522
2024-08-29 10:01:53,59585.80074194118
2024-08-29 11:06:21,59687.22873621364
2024-08-29 12:07:57,60156.11580686031
2024-08-29 13:21:30,60378.48716195032
2024-08-29 14:29:54,60581.31818296415
2024-08-29 15:11:58,61009.06324110357
2024-08-29 16:46:26,60504.823970856516
2024-08-29 17:17:10,60298.98500930787
2024-08-29 18:19:31,59940.78387731009
2024-08-29 19:48:11,59618.97215424849
2024-08-29 20:32:36,59354.685622746576
2024-08-29 21:40:26,59497.791836546916
2024-08-29 22:40:43,59149.217467487586
2024-08-29 23:58:29,59351.5794909728
2024-08-30 00:48:05,59334.996626200795
2024-08-30 02:13:43,59318.10565177023
2024-08-30 03:07:55,59209.60566840913
2024-08-30 04:20:54,59117.20462402248
2024-08-30 05:19:57,58891.8031647288
2024-08-30 05:53:26,58908.042334024576
2024-08-30 07:16:57,59430.67236132807
2024-08-30 08:10:45,59331.184522498166
2024-08-30 09:22:29,59530.14622434213
2024-08-30 10:26:52,59570.22358769405
2024-08-30 11:03:47,59590.800285141915
2024-08-30 12:29:52,59489.14125137412
2024-08-30 13:19:06,59519.49120481671
2024-08-30 14:07:39,59804.3532353648
2024-08-30 15:03:38,58414.4028868584
2024-08-30 16:43:51,58102.56612260241
2024-08-30 17:36:33,58546.27666409159
2024-08-30 18:23:28,58805.05511461276
2024-08-30 19:10:00,59177.17540500815
2024-08-30 20:38:31,58945.68972419615
2024-08-30 21:44:26,59003.116887718024
2024-08-30 22:29:07,59180.21629298589
2024-08-30 23:29:55,59182.89284213509
2024-08-31 00:13:14,59146.24979875298
2024-08-31 01:25:30,59271.74724991423
2024-08-31 02:16:03,59213.551753395084
2024-08-31 03:19:58,59128.64459534604
2024-08-31 04:28:35,59253.327959791764
2024-08-31 04:58:24,59332.93325713423
2024-08-31 06:09:31,59193.30300146088
2024-08-31 07:05:57,59150.83975964007
2024-08-31 07:53:07,59168.47919932165
2024-08-31 09:11:59,59005.487686977234
2024-08-31 09:39:56,58975.01623858652
2024-08-31 10:31:40,59019.35217652168
2024-08-31 11:59:31,59131.873659225435
2024-08-31 12:42:37,59151.42498480989
2024-08-31 13:23:09,59197.45730249457
2024-08-31 14:28:06,59084.71856653795
2024-08-31 15:21:09,59082.916196810635
2024-08-31 16:24:23,58981.11791553521
2024-08-31 17:27:10,58893.87165410129
2024-08-31 18:18:27,59051.49057272925
2024-08-31 19:10:38,58891.92517026088
2024-08-31 20:20:02,58853.53926445986
2024-08-31 21:18:09,58925.461969271746
2024-08-31 22:32:16,59027.35485109313
2024-08-31 23:16:18,58972.13921541655
2024-09-01 00:25:15,59021.65251754194
2024-09-01 01:07:54,58922.336373481114
2024-09-01 02:24:18,58644.573706545554
2024-09-01 03:06:00,58534.480695240316
2024-09-01 04:26:30,58503.32213878224
2024-09-01 05:23:13,58331.72698808311
2024-09-01 06:22:06,58131.30807597719
2024-09-01 07:01:48,58193.83008303418
2024-09-01 08:24:50,58318.17819955592
2024-09-01 09:27:06,58271.00932331365
2024-09-01 10:06:12,58200.559267471
2024-09-01 11:19:35,57995.47189871917
2024-09-01 12:13:38,58253.180839153545
2024-09-01 13:25:25,57995.987458535354
2024-09-01 14:30:53,57744.186227203034
2024-09-01 15:32:49,57883.88880512065
2024-09-01 16:30:17,58139.9258201694
2024-09-01 17:31:42,57943.3495960086
2024-09-01 18:12:30,58147.22230395923
2024-09-01 19:17:29,58533.92089209154
2024-09-01 20:26:58,58607.98923019267
2024-09-01 21:34:40,58168.06231803104
2024-09-01 22:31:15,57637.83573404503
2024-09-01 23:07:08,57383.549100481745
2024-09-02 00:28:42,57423.47573048797
2024-09-02 01:23:37,57478.32132172089
2024-09-02 02:28:30,57639.47999990747
2024-09-02 03:26:51,57660.6053771104
2024-09-02 04:12:59,57715.35936374439
2024-09-02 05:21:54,57627.09794275039
2024-09-02 06:04:00,57778.35227320422
2024-09-02 07:21:03,57701.59785865507
2024-09-02 08:09:17,57557.045542139196
2024-09-02 09:20:17,57989.956749165074
2024-09-02 10:01:18,58444.2439600214
2024-09-02 11:18:23,58410.307545954296
2024-09-02 12:23:23,58361.898572657774
2024-09-02 13:14:37,58389.63264298334
2024-09-02 14:03:46,58189.0157041461
2024-09-02 15:19:49,58611.971365503894
2024-09-02 16:05:55,58574.54981135888
2024-09-02 17:05:36,58352.56971842717
2024-09-02 18:23:31,58468.85708149525
2024-09-02 19:22:51,58493.30439764116
2024-09-02 20:23:12,58564.85288879264
2024-09-02 21:26:03,59245.901046591396
2024-09-02 22:23:06,59081.894737399656
2024-09-02 23:19:17,59231.01284443869
2024-09-03 00:10:43,59116.72450306674
2024-09-03 01:16:19,59387.948038510054
2024-09-03 02:11:51,59522.41951320161
2024-09-03 03:23:57,59320.34837813365
2024-09-03 04:11:15,59101.41640164991
2024-09-03 05:09:58,59029.26825418049
2024-09-03 06:11:11,59014.71587794109
2024-09-03 07:26:56,58958.44061193983
2024-09-03 08:14:30,59093.98582741865
2024-09-03 09:08:19,58856.27591419819
2024-09-03 10:28:48,59032.872760216815
2024-09-03 11:17:06,59037.52112338955
2024-09-03 12:27:51,59220.85676099221
2024-09-03 13:28:54,59228.65531821293
2024-09-03 14:16:36,58102.7723974071
2024-09-03 15:22:00,57820.0858422582
2024-09-03 16:26:28,57817.938308376615
2024-09-03 17:15:21,57748.66507488688
2024-09-03 18:18:48,57784.356878454455
2024-09-03 19:28:46,58167.34072631633
2024-09-03 20:20:51,58181.32218165241
2024-09-03 21:04:17,58208.6399239705
2024-09-03 22:25:56,58045.417628622956
2024-09-03 23:18:33,57786.55294435445
2024-09-04 00:20:45,57813.69706883217
2024-09-04 01:17:41,56160.11214505884
2024-09-04 02:19:36,56618.69625548734
2024-09-04 03:08:24,56780.01228562741
2024-09-04 04:22:38,56619.156108408315
2024-09-04 05:05:09,56670.89762145378
2024-09-04 06:31:55,56403.90393632768
2024-09-04 07:24:58,56578.869167875564
2024-09-04 08:14:13,56689.10810974751
2024-09-04 09:26:53,56734.14155966517
2024-09-04 10:25:40,56472.8487542655
2024-09-04 11:15:40,56522.61204502666
2024-09-04 12:26:13,56627.70902517211
2024-09-04 13:07:48,56551.269804683594
2024-09-04 14:03:23,56471.709617939356
2024-09-04 15:04:45,57576.97600585592
2024-09-04 16:03:51,58120.08717111554
2024-09-04 17:05:18,58393.35074858366
2024-09-04 18:28:20,57822.842857142816
2024-09-04 19:24:31,57761.163784722565
2024-09-04 20:21:19,57983.83427211197
2024-09-04 21:24:08,57995.679460486725
2024-09-04 22:07:25,58183.50471420094
2024-09-04 23:07:29,58140.1028915011
2024-09-05 00:19:16,58087.76243010292
2024-09-05 01:17:11,58011.60188693599
2024-09-05 02:13:35,57749.22706431235
2024-09-05 03:01:52,57676.00401788212
2024-09-05 04:17:40,57249.670261443425
2024-09-05 05:16:54,57155.08709783639
2024-09-05 06:19:42,57063.580676781254
2024-09-05 07:24:26,57164.44799899651
2024-09-05 08:13:23,57163.90747340435
2024-09-05 09:02:54,56990.33886814557
2024-09-05 10:24:21,56709.122352946004
2024-09-05 11:01:14,56762.03833637063
2024-09-05 12:12:30,56671.36783827192
2024-09-05 13:06:41,56758.79147824886
2024-09-05 14:37:53,57125.4501514749
2024-09-05 15:26:51,56404.29960422861
2024-09-05 16:18:51,56047.62020016585
2024-09-05 17:24:39,56443.49795536377
2024-09-05 18:21:39,56522.572068468406
2024-09-05 19:18:13,56414.454392688735
2024-09-05 20:22:48,56040.03890248612
2024-09-05 21:24:51,56200.64911676952
2024-09-05 22:12:36,56037.78751865841
2024-09-05 23:21:13,56116.08146432956
2024-09-06 00:18:38,56276.037013870904
2024-09-06 01:06:31,56004.497575819725
2024-09-06 02:00:58,56538.22821522616
2024-09-06 03:18:02,56746.166395129345
2024-09-06 04:19:07,56707.739984513784
2024-09-06 05:23:31,56511.21182542301
2024-09-06 06:10:34,56447.17153444231
2024-09-06 07:10:56,56366.669702838466
2024-09-06 08:13:58,55812.44318192622
2024-09-06 09:01:42,55782.373950107845
2024-09-06 10:14:35,55937.23817176504
2024-09-06 11:20:46,56048.55200528273
2024-09-06 12:21:32,55883.98715130142
2024-09-06 13:17:50,56805.55106357134
2024-09-06 14:24:25,55324.91474531126
2024-09-06 15:18:54,54481.51033537016
2024-09-06 16:03:40,54008.69564063515
2024-09-06 17:23:24,54302.84348921811
2024-09-06 18:14:52,53760.5950543657
2024-09-06 19:12:51,53752.943586110996
2024-09-06 20:04:52,53491.82745304818
2024-09-06 21:25:45,53304.61527374619
2024-09-06 22:26:08,53803.47840034575
2024-09-06 23:11:17,53700.61737164216
2024-09-07 00:03:29,53955.11336282272
2024-09-07 01:04:31,53900.28358818041
2024-09-07 02:05:19,53794.89842133255
2024-09-07 03:15:36,53813.390908389156
2024-09-07 04:07:21,53806.07395267369
2024-09-07 05:08:57,54028.17614823898
2024-09-07 06:10:30,54171.76650009698
2024-09-07 07:06:16,54276.07839995552
2024-09-07 08:05:29,54260.814238357576
2024-09-07 09:06:30,54358.71012996293
2024-09-07 10:16:15,54312.33256235887
2024-09-07 11:20:23,54410.95836986007
2024-09-07 12:07:41,54433.38027259792
2024-09-07 13:04:27,54560.49986085692
2024-09-07 14:21:09,54601.959668171454
2024-09-07 15:24:18,54641.181787137844
2024-09-07 16:00:56,54814.8188490265
2024-09-07 17:02:29,54512.29459997584
2024-09-07 18:20:49,54149.5518521795
2024-09-07 19:09:33,54238.749390463665
2024-09-07 20:08:07,54358.127550689824
2024-09-07 21:13:50,54038.41228294185
2024-09-07 22:16:28,54014.23513028771
2024-09-07 23:22:02,53988.87146955055
2024-09-08 00:17:38,54121.47291189394
2024-09-08 01:16:25,54260.86694365345
2024-09-08 02:13:19,54333.79761749462
2024-09-08 03:09:10,54365.447985786355
2024-09-08 04:16:16,54445.118714845
2024-09-08 05:13:57,54485.33028643299
2024-09-08 06:14:26,54397.37848584855
2024-09-08 07:13:53,54469.34594621885
2024-09-08 08:10:55,54401.95281399067
2024-09-08 09:23:18,54563.238380790855
2024-09-08 10:19:25,54594.67297418731
2024-09-08 11:04:21,54607.23537231982
2024-09-08 12:02:19,54539.44726822426
2024-09-08 13:11:39,54056.89287256887
2024-09-08 14:05:22,54395.85929137016
2024-09-08 15:06:54,54154.28103841953
2024-09-08 16:07:29,53860.12093070046
2024-09-08 17:06:30,53979.44957907279
2024-09-08 18:13:50,54353.66485122087
2024-09-08 19:15:00,54480.843627257076
2024-09-08 20:10:41,54311.814163033945
2024-09-08 21:03:59,54382.03265562702
2024-09-08 22:13:08,54387.242734740685
2024-09-08 23:10:07,54741.1679385244
2024-09-09 00:00:22,54792.40755768575
2024-09-09 01:09:53,55379.65405356332
2024-09-09 02:14:57,54997.52935852939
2024-09-09 03:19:47,55067.742344156555
2024-09-09 04:07:31,55135.17544932909
2024-09-09 05:15:42,54821.43946123485
2024-09-09 06:09:45,54707.49549860948
2024-09-09 07:27:32,54800.75740426883
2024-09-09 08:04:19,54965.26535533279
2024-09-09 09:09:24,55430.46154044937
2024-09-09 10:07:29,55134.26782620553
2024-09-09 11:18:49,55246.2305613595
2024-09-09 12:08:10,55256.173896391345
2024-09-09 13:02:50,55362.61340876519
2024-09-09 14:09:03,55586.829543000684
2024-09-09 15:08:50,55099.03323770819
2024-09-09 16:08:18,55507.21032949257
2024-09-09 17:25:55,56545.18125712685
2024-09-09 18:27:52,56492.66949907503
2024-09-09 19:27:01,56719.453434116745
2024-09-09 20:23:39,56917.776146827986
2024-09-09 21:28:00,57576.223342776684
2024-09-09 22:05:59,57635.44255575588
2024-09-09 23:05:42,57226.92615053547
2024-09-10 00:23:55,56770.17822522491
2024-09-10 01:24:22,56890.80252256278
2024-09-10 02:21:19,56731.56663879011
2024-09-10 03:04:18,56769.04746476351
